Data;Código do Contrato;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170706;BGI;K18 ;0.0;0.0;70;0.0;0.0;0.0;0.0;127.1;128.33;405.9;1.23
20170706;BGI;N17 ;43324.61;13131.46;748;124.5;123.5;124.5;123.9;123.06;124.25;392.7;1.19
20170706;BGI;Q17 ;412.5;125.03;365;125.0;125.0;125.0;125.0;124.05;125.25;396.0;1.2
20170706;BGI;U17 ;0.0;0.0;132;0.0;0.0;0.0;0.0;124.79;126.0;399.3;1.21
20170706;BGI;V17 ;628715.73;190560.34;4343;127.39;125.61;127.39;126.45;126.33;127.55;402.6;1.22
20170706;BGI;V18 ;0.0;0.0;42;0.0;0.0;0.0;0.0;132.01;133.29;422.4;1.28
20170706;BGI;X17 ;1253.34;379.88;109;126.8;126.5;126.8;126.5;126.46;127.68;402.6;1.22
20170706;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;126.87;128.09;402.6;1.22
20170816;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;137.73;138.64;0.0;0.91
20170816;BGI;K18 ;46870.89;14848.54;169;141.0;140.5;141.0;140.5;140.89;141.85;316.8;0.96
20170816;BGI;Q17 ;68925.61;21835.4;1040;136.6;136.0;136.8;136.6;136.1;136.6;165.0;0.5
20170816;BGI;U17 ;94400.95;29905.9;553;141.04;140.0;141.04;140.65;140.75;141.25;165.0;0.5
20170816;BGI;V17 ;943387.99;298862.06;7955;141.99;141.22;142.15;141.44;141.32;141.99;221.1;0.67
20170816;BGI;V18 ;0.0;0.0;163;0.0;0.0;0.0;0.0;144.62;145.58;316.8;0.96
20170816;BGI;X17 ;15302.95;4847.92;303;140.9;139.77;141.0;139.86;139.9;140.85;313.5;0.95
20170816;BGI;Z17 ;0.0;0.0;5;0.0;0.0;0.0;0.0;140.08;141.03;313.5;0.95
20170822;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;137.45;138.19;244.2;0.74
20170822;BGI;K18 ;8319.13;2631.89;257;140.95;140.0;140.95;140.0;140.3;141.05;247.5;0.75
20170822;BGI;Q17 ;201459.62;63734.89;880;137.0;137.0;139.8;138.5;138.7;136.5;726.0;2.2
20170822;BGI;U17 ;92952.98;29407.12;556;140.21;139.0;141.0;139.0;139.15;140.0;280.5;0.85
20170822;BGI;V17 ;1417388.31;448412.89;8317;140.99;138.75;141.62;139.01;139.05;140.99;640.2;1.94
20170822;BGI;V18 ;15399.45;4871.86;203;146.0;145.5;146.0;145.5;145.36;146.14;257.4;0.78
20170822;BGI;X17 ;36009.6;11392.2;383;139.0;136.9;139.0;136.9;136.5;138.25;577.5;1.75
20170822;BGI;Z17 ;0.0;0.0;8;0.0;0.0;0.0;0.0;140.1;140.85;247.5;0.75
20170523;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;131.77;131.1;0.0;0.67
20170523;BGI;K17 ;137575.08;42070.6;2803;133.08;133.07;134.2;133.5;133.5;133.08;138.6;0.42
20170523;BGI;K18 ;12091.33;3697.54;76;135.77;135.7;135.77;135.7;135.8;135.11;227.7;0.69
20170523;BGI;M17 ;284314.66;86943.72;1946;128.56;128.0;130.48;129.7;129.7;128.56;376.2;1.14
20170523;BGI;N17 ;15444.0;4722.79;293;129.99;129.95;130.01;130.01;130.75;130.04;234.3;0.71
20170523;BGI;Q17 ;8644.15;2643.39;102;130.0;130.0;131.99;131.0;131.25;130.91;112.2;0.34
20170523;BGI;U17 ;0.0;0.0;5;0.0;0.0;0.0;0.0;131.84;131.17;221.1;0.67
20170523;BGI;V17 ;377560.82;115458.49;3935;131.63;130.61;132.9;132.3;132.3;131.63;221.1;0.67
20170523;BGI;V18 ;18702.75;5719.32;25;141.8;141.5;141.8;141.5;142.22;141.5;237.6;0.72
20170523;BGI;X17 ;873.18;267.02;57;132.3;132.3;132.3;132.3;132.97;132.3;221.1;0.67
20170523;BGI;Z17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;133.37;132.72;214.5;0.65
20170614;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;126.09;127.12;0.0;1.03
20170614;BGI;K18 ;0.0;0.0;58;0.0;0.0;0.0;0.0;129.35;130.39;343.2;1.04
20170614;BGI;M17 ;116918.7;35706.91;487;126.5;126.47;126.6;126.6;126.63;126.5;42.9;0.13
20170614;BGI;N17 ;18985.06;5798.03;514;125.59;125.0;125.59;125.0;124.75;125.98;405.9;1.23
20170614;BGI;Q17 ;416.62;127.24;298;126.25;126.25;126.25;126.25;125.22;126.25;339.9;1.03
20170614;BGI;U17 ;54543.98;16657.7;96;127.39;126.0;127.39;126.2;126.36;127.39;339.9;1.03
20170614;BGI;V17 ;834323.78;254802.03;5542;128.04;126.83;128.14;127.0;127.0;128.04;343.2;1.04
20170614;BGI;V18 ;0.0;0.0;15;0.0;0.0;0.0;0.0;135.14;136.23;359.7;1.09
20170614;BGI;X17 ;424.77;129.72;68;128.72;128.72;128.72;128.72;127.67;128.72;346.5;1.05
20170614;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;128.08;129.13;346.5;1.05
20170309;BGI;F18 ;0.0;0.0;2;0.0;0.0;0.0;0.0;145.98;146.11;42.9;0.13
20170309;BGI;H17 ;79001.17;24814.26;1292;143.32;143.32;143.6;143.51;143.51;143.3;69.3;0.21
20170309;BGI;J17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;142.91;142.61;99.0;0.3
20170309;BGI;K17 ;528209.64;165910.62;4845;141.4;141.4;142.09;141.8;141.8;141.5;99.0;0.3
20170309;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;142.63;142.42;69.3;0.21
20170309;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;143.38;143.25;42.9;0.13
20170309;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.15;144.11;0.0;0.04
20170309;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.81;144.85;0.0;0.04
20170309;BGI;V17 ;26901.63;8449.8;1809;145.25;145.25;146.0;145.96;145.5;145.63;42.9;0.13
20170309;BGI;X17 ;0.0;0.0;78;0.0;0.0;0.0;0.0;146.34;146.47;42.9;0.13
20170309;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;146.84;146.97;42.9;0.13
20170711;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;126.9;125.2;0.0;1.7
20170711;BGI;K18 ;21329.55;6562.74;70;128.64;128.64;129.9;129.9;129.41;127.7;564.3;1.71
20170711;BGI;N17 ;33661.25;10356.99;734;124.24;124.22;124.97;124.85;125.3;124.1;396.0;1.2
20170711;BGI;Q17 ;9062.16;2788.27;366;124.0;124.0;126.0;126.0;126.2;124.52;554.4;1.68
20170711;BGI;U17 ;3354.41;1032.09;132;125.0;125.0;127.5;127.49;127.7;125.95;577.5;1.75
20170711;BGI;V17 ;800390.51;246266.43;4076;127.01;126.6;129.25;129.0;129.0;127.28;567.6;1.72
20170711;BGI;V18 ;11474.92;3530.64;42;133.71;133.71;134.5;134.5;134.53;132.73;594.0;1.8
20170711;BGI;X17 ;2095.07;644.62;109;126.22;126.22;127.2;127.1;129.08;127.36;567.6;1.72
20170711;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;129.5;127.77;570.9;1.73
20170222;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.15;144.64;0.0;0.49
20170222;BGI;G17 ;52988.76;17206.94;670;144.7;144.64;144.7;144.64;144.64;145.05;135.3;0.41
20170222;BGI;H17 ;33711.71;10947.14;696;142.33;141.8;142.33;141.97;141.97;142.33;118.8;0.36
20170222;BGI;J17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;141.7;142.62;303.6;0.92
20170222;BGI;K17 ;616829.56;200301.85;4528;141.4;140.41;141.5;140.69;140.59;141.5;300.3;0.91
20170222;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;141.38;142.21;273.9;0.83
20170222;BGI;N17 ;0.0;0.0;1;0.0;0.0;0.0;0.0;142.09;142.84;247.5;0.75
20170222;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.83;143.47;0.0;0.64
20170222;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.49;144.07;0.0;0.58
20170222;BGI;V17 ;36152.25;11739.65;1751;145.0;144.0;145.0;144.01;144.16;144.65;161.7;0.49
20170222;BGI;X17 ;0.0;0.0;77;0.0;0.0;0.0;0.0;144.88;145.37;161.7;0.49
20170222;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;144.23;144.72;161.7;0.49
20170202;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.78;144.85;0.0;0.07
20170202;BGI;G17 ;21856.98;7010.84;300;144.05;143.8;144.05;143.8;143.99;144.48;161.7;0.49
20170202;BGI;H17 ;9909.9;3178.7;271;143.0;143.0;143.0;143.0;142.81;143.3;161.7;0.49
20170202;BGI;J17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;141.66;142.14;158.4;0.48
20170202;BGI;K17 ;604224.29;193810.72;3709;141.2;140.4;141.2;140.5;140.51;140.99;158.4;0.48
20170202;BGI;M17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;141.43;141.89;151.8;0.46
20170202;BGI;N17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.22;142.7;0.0;0.48
20170202;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.08;143.54;0.0;0.46
20170202;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.86;144.29;0.0;0.43
20170202;BGI;V17 ;18602.46;5966.92;1717;144.6;144.4;144.6;144.6;144.63;145.05;138.6;0.42
20170202;BGI;X17 ;0.0;0.0;77;0.0;0.0;0.0;0.0;144.98;144.7;92.4;0.28
20170202;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;144.98;145.35;122.1;0.37
20170718;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;128.34;126.7;0.0;1.64
20170718;BGI;K18 ;10805.85;3420.33;93;130.98;130.98;130.98;130.98;130.77;129.18;524.7;1.59
20170718;BGI;N17 ;289431.38;91612.5;980;123.3;123.11;123.6;123.35;123.47;123.38;29.7;0.09
20170718;BGI;Q17 ;14672.79;4644.32;353;126.5;126.5;127.1;127.1;126.99;126.09;297.0;0.9
20170718;BGI;U17 ;6811.16;2155.91;132;129.0;128.99;129.0;129.0;129.41;127.68;570.9;1.73
20170718;BGI;V17 ;1201644.08;380351.37;4394;128.75;128.5;130.95;130.45;130.58;128.83;577.5;1.75
20170718;BGI;V18 ;11224.12;3552.72;51;136.05;136.05;136.05;136.05;135.8;134.35;478.5;1.45
20170718;BGI;X17 ;2155.56;682.29;109;130.2;130.2;131.05;130.85;130.66;128.91;577.5;1.75
20170718;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;131.09;129.33;580.8;1.76
20170314;BGI;F18 ;0.0;0.0;2;0.0;0.0;0.0;0.0;145.44;144.65;260.7;0.79
20170314;BGI;H17 ;54391.88;17138.32;1391;143.0;143.0;143.51;143.51;143.51;143.02;161.7;0.49
20170314;BGI;J17 ;0.0;0.0;91;0.0;0.0;0.0;0.0;142.75;142.23;171.6;0.52
20170314;BGI;K17 ;550407.09;173427.57;4563;141.12;141.12;141.9;141.7;141.64;141.12;171.6;0.52
20170314;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;142.53;141.95;191.4;0.58
20170314;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;143.33;142.71;204.6;0.62
20170314;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.15;143.47;0.0;0.68
20170314;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.85;144.12;0.0;0.73
20170314;BGI;V17 ;34083.52;10739.36;1829;145.0;145.0;145.85;145.8;145.6;144.81;260.7;0.79
20170314;BGI;X17 ;0.0;0.0;78;0.0;0.0;0.0;0.0;145.79;145.0;260.7;0.79
20170314;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;146.29;145.5;260.7;0.79
20170103;BGI;F17 ;140156.31;43142.28;1193;149.51;149.16;149.9;149.8;149.88;149.63;82.5;0.25
20170103;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;149.52;149.41;0.0;0.11
20170103;BGI;G17 ;3905.55;1202.19;62;147.5;147.5;148.0;148.0;147.9;147.72;59.4;0.18
20170103;BGI;H17 ;486.75;149.83;52;147.5;147.5;147.5;147.5;147.98;147.8;59.4;0.18
20170103;BGI;J17 ;484.96;149.28;2;146.96;146.96;146.96;146.96;147.14;146.96;59.4;0.18
20170103;BGI;K17 ;93114.41;28662.05;1758;146.19;146.0;146.3;146.3;146.3;146.19;36.3;0.11
20170103;BGI;V17 ;496.65;152.88;521;150.5;150.5;150.5;150.5;150.6;150.49;36.3;0.11
20170103;BGI;X17 ;0.0;0.0;76;0.0;0.0;0.0;0.0;150.02;149.91;36.3;0.11
20170103;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;150.02;149.91;36.3;0.11
20170505;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;137.74;138.51;0.0;0.77
20170505;BGI;K17 ;195587.96;61592.81;4349;135.8;135.3;136.16;135.4;135.42;135.71;95.7;0.29
20170505;BGI;K18 ;471.57;148.5;50;142.9;142.9;142.9;142.9;142.13;142.9;254.1;0.77
20170505;BGI;M17 ;60435.4;19031.77;180;135.31;134.51;135.65;134.51;134.51;135.1;194.7;0.59
20170505;BGI;N17 ;7658.64;2411.79;28;136.5;136.5;136.8;136.5;135.91;136.44;174.9;0.53
20170505;BGI;Q17 ;452.1;142.37;41;137.0;137.0;137.0;137.0;136.46;137.0;178.2;0.54
20170505;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;137.65;138.33;0.0;0.68
20170505;BGI;V17 ;172493.34;54320.06;2623;138.9;138.05;139.0;138.11;138.11;138.9;260.7;0.79
20170505;BGI;V18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;146.49;147.31;0.0;0.82
20170505;BGI;X17 ;461.01;145.18;57;139.7;139.7;139.7;139.7;138.81;139.6;260.7;0.79
20170505;BGI;Z17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;139.32;140.11;260.7;0.79
20170406;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;140.7;139.23;0.0;1.47
20170406;BGI;J17 ;1785.3;569.67;231;135.5;135.0;135.5;135.25;136.16;135.2;316.8;0.96
20170406;BGI;K17 ;742171.38;236820.38;4630;133.8;133.8;134.89;134.8;134.75;133.8;313.5;0.95
20170406;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;136.0;135.04;316.8;0.96
20170406;BGI;N17 ;0.0;0.0;11;0.0;0.0;0.0;0.0;137.13;136.17;316.8;0.96
20170406;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;138.3;137.34;0.0;0.96
20170406;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;139.35;138.38;0.0;0.97
20170406;BGI;V17 ;186473.16;59501.95;1914;139.81;139.26;140.5;140.5;140.45;139.48;320.1;0.97
20170406;BGI;X17 ;462.0;147.42;11;140.0;140.0;140.0;140.0;141.0;139.53;485.1;1.47
20170406;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;141.0;139.53;485.1;1.47
20170328;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.57;142.81;0.0;0.76
20170328;BGI;H17 ;36781.14;11726.06;1273;141.5;140.71;141.5;141.0;141.0;141.25;82.5;0.25
20170328;BGI;J17 ;465.3;148.34;233;141.0;141.0;141.0;141.0;141.5;142.11;201.3;0.61
20170328;BGI;K17 ;830456.84;264754.95;5801;138.99;138.65;139.5;139.0;138.89;139.03;46.2;0.14
20170328;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;139.96;140.05;29.7;0.09
20170328;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;140.94;140.96;6.6;0.02
20170328;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;141.94;141.9;0.0;0.04
20170328;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;142.83;142.73;0.0;0.1
20170328;BGI;V17 ;253614.04;80853.78;1554;143.05;143.0;144.4;144.0;143.75;143.6;49.5;0.15
20170328;BGI;X17 ;7150.27;2279.55;18;144.45;144.45;144.45;144.45;143.7;143.79;29.7;0.09
20170328;BGI;Z17 ;0.0;0.0;38;0.0;0.0;0.0;0.0;143.87;143.65;72.6;0.22
20170221;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.64;144.59;0.0;0.05
20170221;BGI;G17 ;343794.46;111199.17;736;144.44;144.44;145.25;144.9;145.05;144.48;188.1;0.57
20170221;BGI;H17 ;60325.25;19512.0;568;143.0;142.3;143.0;142.33;142.33;142.5;56.1;0.17
20170221;BGI;J17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;142.62;142.41;69.3;0.21
20170221;BGI;K17 ;611070.63;197648.75;4393;141.4;141.25;142.18;141.5;141.5;141.29;69.3;0.21
20170221;BGI;M17 ;466.95;151.03;3;141.5;141.5;141.5;141.5;142.21;142.03;59.4;0.18
20170221;BGI;N17 ;470.25;152.1;0;142.5;142.5;142.5;142.5;142.84;142.7;46.2;0.14
20170221;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.47;143.38;0.0;0.09
20170221;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.07;143.99;0.0;0.08
20170221;BGI;V17 ;15805.02;5112.08;1751;145.2;145.01;145.45;145.01;144.65;144.6;16.5;0.05
20170221;BGI;X17 ;0.0;0.0;77;0.0;0.0;0.0;0.0;145.37;145.32;16.5;0.05
20170221;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;144.72;144.67;16.5;0.05
20170724;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;132.03;130.49;0.0;1.54
20170724;BGI;K18 ;0.0;0.0;95;0.0;0.0;0.0;0.0;134.72;132.88;607.2;1.84
20170724;BGI;N17 ;479813.0;152539.5;1850;124.53;124.53;125.3;125.0;125.08;124.71;122.1;0.37
20170724;BGI;Q17 ;169223.2;53798.51;646;127.75;127.75;130.0;130.0;130.0;128.15;610.5;1.85
20170724;BGI;U17 ;1727.25;549.12;132;130.25;130.25;131.75;131.75;131.52;130.25;419.1;1.27
20170724;BGI;V17 ;1168434.66;371462.3;4422;133.1;133.1;134.6;134.4;134.45;133.15;429.0;1.3
20170724;BGI;V18 ;2295.97;729.92;50;139.25;139.0;139.25;139.0;139.45;137.61;607.2;1.84
20170724;BGI;X17 ;18572.03;5904.32;111;133.1;133.1;134.37;134.37;134.53;133.23;429.0;1.3
20170724;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;134.67;133.37;429.0;1.3
20170118;BGI;F17 ;368234.72;114273.44;1060;148.5;147.7;148.5;148.05;148.03;148.68;214.5;0.65
20170118;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;145.92;146.42;0.0;0.5
20170118;BGI;G17 ;16378.69;5082.76;103;146.12;145.75;146.34;146.34;146.2;146.12;26.4;0.08
20170118;BGI;H17 ;9570.0;2969.84;52;145.0;145.0;145.0;145.0;144.75;145.35;198.0;0.6
20170118;BGI;J17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;144.12;144.72;198.0;0.6
20170118;BGI;K17 ;269105.29;83510.83;2387;142.51;141.7;142.51;142.18;142.18;142.74;184.8;0.56
20170118;BGI;M17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;143.23;143.78;181.5;0.55
20170118;BGI;N17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.18;144.71;0.0;0.53
20170118;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;145.18;145.7;0.0;0.52
20170118;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;146.09;146.6;0.0;0.51
20170118;BGI;V17 ;97651.71;30304.03;938;147.39;146.9;147.5;147.0;147.0;147.5;165.0;0.5
20170118;BGI;X17 ;484.83;150.46;76;146.92;146.92;146.92;146.92;146.42;146.92;165.0;0.5
20170118;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;146.42;146.92;165.0;0.5
20170802;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;134.35;133.46;0.0;0.89
20170802;BGI;K18 ;5863.77;1882.55;115;136.9;136.5;136.9;136.7;137.32;136.51;267.3;0.81
20170802;BGI;Q17 ;51188.8;16434.06;1194;131.23;131.06;131.7;131.5;131.48;131.23;82.5;0.25
20170802;BGI;U17 ;23498.37;7544.1;116;133.6;133.6;135.0;135.0;134.59;133.6;326.7;0.99
20170802;BGI;V17 ;687008.78;220562.73;5458;135.62;135.5;136.89;136.56;136.63;135.62;333.3;1.01
20170802;BGI;V18 ;0.0;0.0;106;0.0;0.0;0.0;0.0;140.34;141.3;316.8;0.96
20170802;BGI;X17 ;11714.17;3760.81;168;136.0;135.96;136.8;136.8;136.62;135.62;330.0;1.0
20170802;BGI;Z17 ;900.24;289.02;3;136.4;136.4;136.4;136.4;136.8;135.8;330.0;1.0
20170310;BGI;F18 ;0.0;0.0;2;0.0;0.0;0.0;0.0;145.54;145.98;145.2;0.44
20170310;BGI;H17 ;22217.67;7060.18;1318;143.77;143.02;143.77;143.25;143.25;143.51;85.8;0.26
20170310;BGI;J17 ;0.0;0.0;18;0.0;0.0;0.0;0.0;142.47;142.91;145.2;0.44
20170310;BGI;K17 ;232472.55;73873.51;4899;142.19;140.65;142.3;141.32;141.36;141.8;145.2;0.44
20170310;BGI;M17 ;0.0;0.0;4;0.0;0.0;0.0;0.0;142.19;142.63;145.2;0.44
20170310;BGI;N17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;142.94;143.38;145.2;0.44
20170310;BGI;Q17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;143.71;144.15;0.0;0.44
20170310;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.36;144.81;0.0;0.45
20170310;BGI;V17 ;0.0;0.0;1817;0.0;0.0;0.0;0.0;145.06;145.5;145.2;0.44
20170310;BGI;X17 ;0.0;0.0;78;0.0;0.0;0.0;0.0;145.9;146.34;145.2;0.44
20170310;BGI;Z17 ;0.0;0.0;87;0.0;0.0;0.0;0.0;146.4;146.84;145.2;0.44
20170607;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;127.72;129.39;0.0;1.67
20170607;BGI;K18 ;10806.67;3298.94;58;130.99;130.99;130.99;130.99;131.0;133.01;663.3;2.01
20170607;BGI;M17 ;117893.16;35989.12;942;127.0;126.12;127.44;126.2;126.26;126.98;237.6;0.72
20170607;BGI;N17 ;5860.14;1788.92;435;127.0;126.55;127.0;126.55;126.44;126.99;181.5;0.55
20170607;BGI;Q17 ;88095.81;26892.91;425;127.5;126.2;127.5;126.2;127.0;127.5;165.0;0.5
20170607;BGI;U17 ;4229.94;1291.27;52;129.17;128.07;129.17;128.07;128.0;129.59;524.7;1.59
20170607;BGI;V17 ;699640.26;213578.44;4986;130.25;128.5;130.41;128.69;128.65;130.04;458.7;1.39
20170607;BGI;V18 ;22563.75;6888.01;115;137.0;136.5;137.0;136.5;136.86;138.96;693.0;2.1
20170607;BGI;X17 ;1717.65;524.35;68;131.0;129.5;131.0;129.5;129.33;130.73;462.0;1.4
20170607;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;129.74;131.14;462.0;1.4
20170504;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;138.51;139.75;0.0;1.24
20170504;BGI;K17 ;547630.9;171838.12;5035;136.4;135.61;136.45;135.78;135.71;136.39;224.4;0.68
20170504;BGI;K18 ;943.8;296.15;50;143.0;143.0;143.0;143.0;142.9;145.0;693.0;2.1
20170504;BGI;M17 ;15177.88;4762.58;166;135.6;135.01;135.75;135.3;135.1;135.38;92.4;0.28
20170504;BGI;N17 ;11258.11;3532.62;15;137.0;136.1;137.0;136.1;136.44;137.0;184.8;0.56
20170504;BGI;Q17 ;7207.2;2261.51;25;136.5;136.5;136.5;136.5;137.0;137.25;82.5;0.25
20170504;BGI;U17 ;0.0;0.0;0;0.0;0.0;0.0;0.0;138.33;138.82;0.0;0.49
20170504;BGI;V17 ;203220.89;63767.58;2392;139.6;138.6;139.7;138.9;138.9;139.35;148.5;0.45
20170504;BGI;V18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;147.31;149.52;0.0;2.21
20170504;BGI;X17 ;0.0;0.0;57;0.0;0.0;0.0;0.0;139.6;140.05;148.5;0.45
20170504;BGI;Z17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;140.11;141.12;333.3;1.01
20170530;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;131.33;131.89;0.0;0.56
20170530;BGI;K17 ;368665.27;112980.07;2549;132.8;132.8;133.1;132.9;132.9;132.67;75.9;0.23
20170530;BGI;K18 ;0.0;0.0;58;0.0;0.0;0.0;0.0;135.0;135.64;211.2;0.64
20170530;BGI;M17 ;134913.93;41345.32;1655;129.7;128.6;130.0;129.11;129.11;129.43;105.6;0.32
20170530;BGI;N17 ;6440.08;1973.61;371;130.2;129.79;130.3;129.8;130.42;130.55;42.9;0.13
20170530;BGI;Q17 ;12069.55;3698.8;251;131.94;130.5;131.94;130.5;131.0;131.94;310.2;0.94
20170530;BGI;U17 ;20329.58;6230.14;5;132.24;131.0;132.24;131.0;131.74;132.24;165.0;0.5
20170530;BGI;V17 ;501014.71;153539.49;4524;132.9;131.9;133.0;132.2;132.2;132.7;165.0;0.5
20170530;BGI;V18 ;0.0;0.0;65;0.0;0.0;0.0;0.0;141.04;141.69;214.5;0.65
20170530;BGI;X17 ;3068.4;940.33;57;133.37;132.5;133.37;132.5;132.87;133.37;165.0;0.5
20170530;BGI;Z17 ;0.0;0.0;2;0.0;0.0;0.0;0.0;133.29;133.79;165.0;0.5
20170705;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;125.61;125.33;0.0;0.28
20170705;BGI;K18 ;0.0;0.0;70;0.0;0.0;0.0;0.0;128.33;128.04;95.7;0.29
20170705;BGI;N17 ;18503.99;5610.67;770;125.5;123.85;125.5;124.64;124.25;125.5;412.5;1.25
20170705;BGI;Q17 ;12377.47;3753.02;360;125.75;125.0;125.75;125.0;125.25;125.75;165.0;0.5
20170705;BGI;U17 ;4572.15;1386.34;132;125.5;125.5;126.0;126.0;126.0;125.5;165.0;0.5
20170705;BGI;V17 ;539414.37;163558.03;4353;127.26;126.75;127.77;127.44;127.55;127.26;95.7;0.29
20170705;BGI;V18 ;0.0;0.0;42;0.0;0.0;0.0;0.0;133.29;132.97;105.6;0.32
20170705;BGI;X17 ;15096.34;4577.42;108;127.39;126.98;127.45;127.45;127.68;127.39;95.7;0.29
20170705;BGI;Z17 ;0.0;0.0;3;0.0;0.0;0.0;0.0;128.09;127.8;95.7;0.29
20170207;BGI;F18 ;0.0;0.0;0;0.0;0.0;0.0;0.0;144.27;144.62;0.0;0.35
20170207;BGI;G17 ;124181.9;39812.1;292;143.93;143.9;144.6;144.6;144.5;144.2;99.0;0.3
